id,year_id,formation_place,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,accurate_fwd_zone_pass,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_right,att_freekick_total,att_ibox_miss,att_lf_total,att_lg_centre,att_miss_high,att_miss_left,att_obox_blocked,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_target,att_rf_total,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,duel_lost,duel_won,effective_blocked_cross,effective_clearance,final_third_entries,fouled_final_third,fouls,freekick_cross,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,hand_ball,head_pass,interception,interception_won,last_man_tackle,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,second_goal_assist,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_flick_on,accurate_launches,accurate_pull_back,accurate_through_ball,att_bx_centre,att_goal_high_left,att_hd_goal,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_target,att_lf_target,att_miss_right,att_obox_post,att_post_high,big_chance_created,big_chance_missed,big_chance_scored,clean_sheet,draws,effective_head_clearance,error_lead_to_shot,goals,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,hit_woodwork,interceptions_in_box,offside_provoked,overrun,penalty_conceded,penalty_won,pen_goals_conceded,post_scoring_att,shield_ball_oop,six_yard_block,total_fastbreak,total_flick_on,total_pull_back,total_through_ball,att_bx_left,att_miss_high_left,att_one_on_one,att_sv_high_centre,assist_pass_lost,att_cmiss_left,att_cmiss_right,att_fastbreak,att_freekick_goal,att_freekick_miss,att_freekick_target,att_goal_low_right,att_hd_miss,att_hd_target,att_ibox_post,att_lf_goal,att_miss_high_right,att_obox_goal,att_obxd_right,att_obx_right,att_post_right,att_rf_goal,att_setpiece,shot_fastbreak,att_sv_high_right,att_cmiss_high_left,att_goal_high_right,assist_penalty_won,att_cmiss_high,att_goal_low_centre,att_sv_high_left,error_lead_to_goal,foul_throw_in,att_goal_high_centre,att_goal_low_left,att_lg_right,att_obxd_left,att_pen_goal,att_pen_target,goal_assist_deadball,goal_assist_setplay,att_hd_post,clearance_off_line,own_goals,att_freekick_post,attempts_ibox,att_cmiss_high_right,att_obp_goal,att_obx_left,att_post_left,touches_in_opp_box,red_card,second_yellow,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,dive_save,diving_save,goal_kicks,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,stand_catch,total_keeper_sweeper,assist_attempt_saved,attempts_obox,goal_fastbreak,cross_not_claimed,dive_catch,gk_smother,good_high_claim,penalty_faced,penalty_save,stand_save,total_high_claim,assist_blocked_shot,assist_free_kick_won,assist_handball_won,assist_own_goal,att_lg_left,dangerous_play,att_pen_miss,assist_post,att_pen_post
1911,22,222.0,311.0,38.0,,2.0,2.0,,194.0,1.0,93.0,503.0,3.0,50.0,103.0,37.0,15.0,299.0,210.0,3.0,1.0,,,8.0,4.0,,5.0,1.0,,,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,43.0,115.0,10.0,21.0,,27.0,,3.0,2.0,3.0,111.0,184.0,10.0,337.0,248.0,,27.0,,520.0,37.0,45.0,39.0,6.0,,102.0,85.0,85.0,1.0,92.0,328.0,134.0,18.0,37.0,3285.0,2.0,3.0,6.0,735.0,35.0,113.0,62.0,41.0,333.0,333.0,,77.0,38.0,21.0,148.0,,8.0,91.0,471.0,10.0,5.0,373.0,87.0,337.0,8.0,,5.0,5.0,265.0,435.0,247.0,1.0,252.0,1.0,803.0,14.0,1.0,,70.0,3.0,1431.0,10.0,10.0,13.0,13.0,,2.0,47.0,9.0,2.0,78.0,,,8.0,1.0,,8.0,,,4.0,3.0,2.0,,,,,,12.0,6.0,189.0,,1.0,1.0,1.0,,1.0,189.0,,20.0,20.0,2.0,,,6.0,,4.0,,,8.0,,,,,,1.0,,,1.0,,,,,,7.0,1.0,,1.0,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
3566,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,22,0.0,,,,,,,7.0,,7.0,7.0,,,,1.0,,9.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,20.0,,,,17.0,1.0,2.0,1.0,1.0,,,,,,,31.0,10.0,,2.0,90.0,,1.0,,9.0,,3.0,2.0,1.0,22.0,22.0,,,,,,,,5.0,2.0,,1.0,,,,,,,,13.0,17.0,11.0,,17.0,,17.0,,,,,,39.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,2.0,2.0,15.0,4.0,1.0,,2.0,1.0,3.0,,,,,,,,,3.0,,,,3.0,,,,,,,,,
4260,22,0.0,,,,,,,5.0,,,5.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,2.0,1.0,1.0,,,,,,1.0,2.0,2.0,1.0,,2.0,,1.0,,4.0,,1.0,1.0,,,,,,,,1.0,,,2.0,4.0,,1.0,,,,,,,,2.0,5.0,,,,,5.0,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4619,22,0.0,9.0,,,,,,27.0,3.0,,36.0,1.0,1.0,2.0,9.0,3.0,5.0,5.0,1.0,,,,,1.0,,,,,,,,3.0,1.0,1.0,2.0,,1.0,12.0,6.0,,,,1.0,,1.0,2.0,2.0,11.0,7.0,,4.0,3.0,,5.0,,7.0,,2.0,2.0,,,1.0,2.0,2.0,,5.0,1.0,1.0,1.0,,76.0,1.0,,3.0,43.0,,5.0,12.0,3.0,17.0,17.0,1.0,1.0,4.0,,19.0,,,18.0,36.0,,1.0,12.0,,4.0,4.0,,3.0,3.0,21.0,34.0,,4.0,1.0,,43.0,3.0,,9.0,3.0,1.0,69.0,2.0,2.0,,6.0,2.0,,3.0,,,,,,2.0,,,1.0,,,3.0,1.0,,,,,2.0,,,2.0,4.0,1.0,,,,,,4.0,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
3799,22,272.0,538.0,65.0,2.0,15.0,13.0,,804.0,17.0,126.0,1327.0,11.0,36.0,34.0,34.0,18.0,244.0,192.0,25.0,1.0,,,2.0,32.0,,1.0,5.0,7.0,17.0,5.0,30.0,35.0,,4.0,2.0,1.0,2.0,244.0,231.0,11.0,56.0,7.0,36.0,6.0,20.0,29.0,39.0,166.0,251.0,11.0,49.0,285.0,6.0,31.0,,498.0,33.0,54.0,45.0,9.0,,70.0,58.0,58.0,,338.0,200.0,131.0,18.0,14.0,3003.0,9.0,19.0,9.0,1551.0,13.0,354.0,133.0,70.0,424.0,424.0,11.0,93.0,127.0,56.0,507.0,,20.0,365.0,1297.0,34.0,28.0,600.0,130.0,49.0,84.0,6.0,55.0,49.0,498.0,1042.0,32.0,19.0,187.0,1.0,1587.0,36.0,,1.0,100.0,14.0,2215.0,39.0,39.0,61.0,9.0,58.0,8.0,75.0,7.0,4.0,8.0,1.0,,3.0,1.0,,,,2.0,1.0,6.0,9.0,1.0,,2.0,1.0,,7.0,7.0,14.0,,3.0,3.0,2.0,2.0,2.0,14.0,2.0,5.0,,10.0,,,5.0,1.0,,,2.0,12.0,2.0,3.0,1.0,4.0,,,1.0,4.0,3.0,1.0,,,,1.0,,,,3.0,,1.0,,,1.0,,,1.0,,,,,,,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,
32306,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,22,0.0,1.0,2.0,,,,,7.0,1.0,,8.0,,2.0,1.0,6.0,,9.0,3.0,,,,,,1.0,,,,,,,,1.0,,,,,,2.0,2.0,,,1.0,,,,,1.0,4.0,2.0,,,1.0,1.0,1.0,,4.0,,,,,,6.0,,,,4.0,,,2.0,,60.0,,,,16.0,,2.0,2.0,2.0,19.0,19.0,1.0,,1.0,,6.0,,,3.0,8.0,,,1.0,2.0,,,,,,9.0,15.0,,1.0,,,16.0,1.0,1.0,6.0,,,32.0,9.0,9.0,2.0,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4802,22,0.0,703.0,15.0,,,,,576.0,2.0,71.0,1279.0,2.0,36.0,61.0,27.0,9.0,124.0,127.0,4.0,,3.0,,8.0,1.0,,2.0,2.0,1.0,,,1.0,,1.0,6.0,2.0,2.0,,72.0,145.0,8.0,11.0,1.0,29.0,,,1.0,3.0,88.0,123.0,8.0,183.0,147.0,,19.0,,651.0,27.0,25.0,22.0,3.0,,106.0,69.0,69.0,,301.0,350.0,275.0,4.0,16.0,2430.0,1.0,4.0,6.0,1398.0,7.0,226.0,110.0,7.0,157.0,157.0,3.0,100.0,42.0,11.0,399.0,,9.0,136.0,1260.0,9.0,5.0,748.0,27.0,183.0,5.0,,1.0,1.0,186.0,676.0,51.0,2.0,109.0,,1423.0,16.0,,,55.0,2.0,1802.0,6.0,6.0,5.0,19.0,3.0,,42.0,6.0,3.0,5.0,,,8.0,,,9.0,,2.0,4.0,,1.0,,1.0,2.0,,2.0,12.0,4.0,93.0,,2.0,,1.0,1.0,,93.0,1.0,9.0,19.0,,,,1.0,1.0,4.0,,,6.0,,,,2.0,,,,,,,,,,,5.0,3.0,1.0,,1.0,,,,,2.0,4.0,,,1.0,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,
3327,22,0.0,33.0,2.0,,,,,12.0,,7.0,45.0,,11.0,14.0,2.0,2.0,23.0,8.0,,,,,,,,,,,,,,,,,,,,3.0,7.0,1.0,,,1.0,,,,,15.0,22.0,1.0,17.0,14.0,,4.0,,36.0,2.0,4.0,4.0,,,11.0,3.0,3.0,,24.0,25.0,9.0,2.0,1.0,171.0,,,,65.0,2.0,7.0,4.0,2.0,23.0,23.0,,5.0,2.0,,5.0,,,5.0,44.0,,,39.0,7.0,17.0,,,,,15.0,29.0,11.0,,18.0,,68.0,,1.0,,6.0,,106.0,,,6.0,,,1.0,4.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,10.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680,22,68.0,279.0,22.0,,20.0,20.0,,359.0,3.0,23.0,618.0,248.0,27.0,37.0,32.0,3.0,281.0,250.0,14.0,,1.0,,5.0,,,3.0,,,,,,1.0,1.0,7.0,,,1.0,157.0,134.0,11.0,46.0,2.0,5.0,,46.0,19.0,23.0,110.0,140.0,11.0,104.0,195.0,2.0,28.0,,405.0,30.0,38.0,32.0,6.0,1.0,84.0,35.0,35.0,2.0,244.0,189.0,83.0,14.0,25.0,2638.0,5.0,9.0,3.0,842.0,15.0,13.0,366.0,47.0,431.0,431.0,2.0,90.0,42.0,46.0,39.0,,8.0,189.0,616.0,21.0,14.0,333.0,56.0,104.0,62.0,,65.0,65.0,300.0,577.0,50.0,3.0,76.0,1.0,845.0,13.0,5.0,2.0,52.0,309.0,1636.0,19.0,19.0,18.0,11.0,33.0,19.0,38.0,3.0,3.0,6.0,,1.0,6.0,,,6.0,2.0,1.0,2.0,,2.0,,2.0,,1.0,1.0,11.0,7.0,56.0,1.0,1.0,,,,,56.0,3.0,3.0,3.0,20.0,,,4.0,3.0,6.0,1.0,,6.0,2.0,1.0,,,,,,,,,,,,,4.0,1.0,3.0,,,,,,1.0,1.0,2.0,,1.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
2609,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,22,0.0,82.0,8.0,,,,,64.0,3.0,14.0,146.0,1.0,4.0,3.0,4.0,1.0,31.0,24.0,3.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,19.0,32.0,,3.0,,4.0,,,2.0,2.0,16.0,10.0,,3.0,35.0,,5.0,,68.0,4.0,6.0,6.0,,,15.0,12.0,12.0,,45.0,19.0,13.0,1.0,,338.0,,3.0,,166.0,,20.0,16.0,7.0,34.0,34.0,1.0,11.0,20.0,3.0,39.0,,1.0,27.0,143.0,,3.0,90.0,13.0,3.0,1.0,,2.0,2.0,38.0,83.0,1.0,3.0,16.0,,171.0,1.0,2.0,,4.0,1.0,204.0,3.0,3.0,3.0,2.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,3.0,1.0,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667,22,0.0,191.0,36.0,19.0,25.0,6.0,2.0,439.0,44.0,48.0,605.0,12.0,39.0,18.0,26.0,7.0,165.0,97.0,22.0,12.0,4.0,1.0,4.0,31.0,,,3.0,13.0,8.0,6.0,28.0,34.0,1.0,8.0,3.0,1.0,3.0,140.0,97.0,2.0,42.0,17.0,21.0,60.0,10.0,5.0,38.0,141.0,114.0,2.0,7.0,109.0,3.0,22.0,17.0,224.0,17.0,32.0,28.0,4.0,,56.0,22.0,22.0,,206.0,69.0,42.0,11.0,,1490.0,12.0,25.0,11.0,746.0,,117.0,121.0,69.0,337.0,337.0,8.0,38.0,51.0,42.0,203.0,2.0,12.0,245.0,581.0,17.0,38.0,226.0,69.0,7.0,45.0,55.0,87.0,32.0,341.0,634.0,7.0,50.0,66.0,1.0,773.0,40.0,10.0,9.0,54.0,12.0,1181.0,28.0,28.0,21.0,9.0,21.0,17.0,44.0,3.0,3.0,1.0,1.0,5.0,5.0,,,1.0,4.0,1.0,3.0,7.0,7.0,,,8.0,1.0,1.0,,6.0,2.0,,2.0,1.0,3.0,2.0,3.0,2.0,,2.0,,8.0,,,1.0,,,,5.0,11.0,1.0,10.0,2.0,1.0,,1.0,,1.0,2.0,3.0,,,,1.0,,1.0,,2.0,1.0,1.0,,,,,1.0,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
4117,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,22,0.0,34.0,1.0,,,,,55.0,,66.0,89.0,,,2.0,13.0,1.0,87.0,71.0,,1.0,,,,,,,,,,,,,,,,,,,117.0,,2.0,,,,,,,1.0,3.0,,11.0,114.0,,1.0,,222.0,11.0,19.0,18.0,1.0,,1.0,1.0,1.0,,10.0,270.0,87.0,8.0,8.0,1100.0,,1.0,,145.0,,23.0,53.0,8.0,208.0,208.0,,18.0,,2.0,6.0,,,16.0,59.0,,1.0,53.0,3.0,11.0,1.0,,,,95.0,185.0,158.0,,211.0,,238.0,,,2.0,,,432.0,,,1.0,3.0,1.0,1.0,,1.0,,49.0,,,,,,,,,,,,,,,,,3.0,2.0,,1.0,,,,,,,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,11.0,38.0,8.0,18.0,99.0,94.0,38.0,8.0,18.0,15.0,33.0,2.0,11.0,,,,1.0,,,5.0,3.0,,2.0,5.0,,,,,,,,,
4723,22,0.0,6.0,,,,,,6.0,1.0,,12.0,,2.0,,3.0,,4.0,4.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,3.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,5.0,1.0,,1.0,,,,,5.0,,1.0,,1.0,,2.0,,,,4.0,3.0,2.0,2.0,,49.0,,1.0,,14.0,,2.0,1.0,1.0,9.0,9.0,,,1.0,1.0,2.0,,,2.0,12.0,,1.0,6.0,,1.0,1.0,,1.0,1.0,2.0,9.0,,1.0,,,14.0,1.0,,3.0,,,25.0,3.0,3.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7491,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4610,22,0.0,112.0,8.0,,,,,25.0,,19.0,137.0,,8.0,9.0,3.0,,23.0,16.0,,,,,,,,,,,,,,,,,,,,17.0,11.0,,2.0,1.0,3.0,,1.0,1.0,1.0,15.0,19.0,,22.0,11.0,,3.0,,60.0,3.0,6.0,6.0,,,18.0,5.0,5.0,,27.0,35.0,20.0,2.0,1.0,270.0,,,,155.0,,16.0,3.0,1.0,31.0,31.0,,10.0,1.0,2.0,60.0,,,4.0,128.0,,,120.0,11.0,22.0,,,2.0,2.0,12.0,46.0,13.0,,28.0,,164.0,1.0,,,8.0,,209.0,1.0,1.0,2.0,,,1.0,6.0,1.0,,2.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,13.0,,,,,,,13.0,,1.0,8.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,22,0.0,,,,,,,1.0,,,1.0,,,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,14.0,,,,1.0,,1.0,,,4.0,4.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,1.0,,6.0,4.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4776,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4845,22,0.0,293.0,34.0,28.0,40.0,12.0,5.0,655.0,78.0,54.0,908.0,22.0,22.0,10.0,25.0,2.0,147.0,93.0,36.0,24.0,2.0,13.0,2.0,13.0,,4.0,1.0,9.0,9.0,10.0,27.0,33.0,11.0,34.0,6.0,2.0,2.0,205.0,110.0,2.0,62.0,15.0,17.0,125.0,36.0,23.0,42.0,117.0,72.0,2.0,13.0,147.0,1.0,9.0,29.0,316.0,23.0,28.0,22.0,6.0,1.0,54.0,21.0,21.0,,218.0,87.0,52.0,6.0,2.0,1983.0,35.0,33.0,22.0,1055.0,,206.0,123.0,108.0,484.0,484.0,7.0,33.0,70.0,62.0,370.0,1.0,11.0,342.0,866.0,27.0,68.0,321.0,72.0,13.0,53.0,115.0,203.0,88.0,466.0,991.0,16.0,80.0,74.0,,1109.0,48.0,9.0,2.0,24.0,22.0,1637.0,35.0,35.0,14.0,14.0,25.0,22.0,19.0,3.0,3.0,3.0,,1.0,12.0,1.0,1.0,1.0,6.0,5.0,5.0,4.0,1.0,,,9.0,4.0,4.0,3.0,5.0,2.0,,7.0,6.0,8.0,7.0,6.0,2.0,1.0,,1.0,10.0,1.0,,1.0,,1.0,,3.0,12.0,1.0,7.0,3.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,,,,4.0,4.0,2.0,,,,2.0,1.0,1.0,1.0,,2.0,,2.0,1.0,1.0,,,,2.0,,1.0,,,2.0,2.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
4340,22,0.0,203.0,16.0,7.0,16.0,9.0,1.0,186.0,3.0,14.0,373.0,107.0,23.0,26.0,18.0,1.0,100.0,67.0,7.0,3.0,,5.0,2.0,11.0,,4.0,,3.0,4.0,1.0,8.0,6.0,1.0,1.0,,1.0,,67.0,45.0,13.0,17.0,4.0,10.0,25.0,23.0,15.0,1.0,46.0,74.0,13.0,78.0,89.0,1.0,9.0,6.0,223.0,11.0,24.0,19.0,5.0,,36.0,20.0,20.0,,19.0,103.0,42.0,12.0,16.0,1139.0,4.0,6.0,2.0,478.0,4.0,148.0,6.0,38.0,197.0,197.0,3.0,31.0,11.0,17.0,181.0,,6.0,79.0,363.0,9.0,10.0,231.0,42.0,78.0,14.0,23.0,67.0,44.0,138.0,326.0,44.0,3.0,47.0,,490.0,12.0,1.0,7.0,36.0,118.0,882.0,5.0,5.0,3.0,5.0,9.0,5.0,29.0,1.0,1.0,7.0,,,1.0,,,,1.0,1.0,,,1.0,,,1.0,,1.0,2.0,1.0,44.0,,1.0,,,,,44.0,,1.0,3.0,5.0,,,2.0,,2.0,,,2.0,,,1.0,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
4542,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
