id,year_id,appearances,formation_place,mins_played,total_sub_on,wins,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_lf_total,att_miss_high,att_miss_left,att_miss_right,att_obox_blocked,att_obx_centre,att_openplay,att_rf_goal,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yardplus,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,head_clearance,head_pass,interception,interceptions_in_box,interception_won,last_man_tackle,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,own_goals,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shield_ball_oop,shot_off_target,six_yard_block,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_tackle,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,won_corners,won_tackle,yellow_card,dispossessed,won_contest,accurate_goal_kicks,accurate_keeper_throws,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,cross_not_claimed,stand_catch,total_keeper_sweeper,att_assist_setplay,att_bx_right,att_cmiss_right,att_hd_post,att_ibox_post,att_post_high,big_chance_created,crosses_18yard,goal_assist,goal_assist_intentional,goal_assist_setplay,hit_woodwork,post_scoring_att,total_sub_off,accurate_corners_intobox,accurate_freekick_cross,accurate_through_ball,att_freekick_miss,att_freekick_target,att_freekick_total,att_obox_miss,att_obox_target,att_rf_target,att_sv_high_centre,clearance_off_line,corner_taken,fouled_final_third,foul_throw_in,freekick_cross,goal_assist_deadball,goal_assist_openplay,second_goal_assist,total_corners_intobox,total_through_ball,assist_own_goal,att_bx_left,att_cmiss_left,att_fastbreak,att_goal_high_left,att_goal_high_right,att_miss_high_right,att_obp_goal,att_pen_goal,att_post_right,att_sv_high_left,dangerous_play,goals_openplay,hand_ball,penalty_won,shot_fastbreak,total_fastbreak,total_pull_back,accurate_pull_back,att_one_on_one,attempts_obox,att_cmiss_high_right,att_goal_high_centre,att_lg_centre,att_miss_high_left,att_obox_goal,att_sv_high_right,times_tackled,winning_goal,assist_pass_lost,error_lead_to_goal,att_obxd_left,att_obx_right,assist_attempt_saved,assist_free_kick_won,att_obxd_right,att_cmiss_high_left,att_obox_post,att_post_left,goal_fastbreak,assist_penalty_won,att_obx_left,att_freekick_goal,red_card,second_yellow,att_pen_target,assist_blocked_shot,accurate_keeper_sweeper,dive_catch,att_freekick_post,att_corner,penalty_faced,penalty_save,stand_save,assist_post,att_pen_post,att_lg_left,att_lg_right,back_pass,att_pen_miss
1526,27,17.0,165.0,1457.0,,4.0,57.0,8.0,1.0,1.0,4.0,166.0,2.0,15.0,6.0,222.0,,13.0,1.0,4.0,150.0,118.0,,13.0,8.0,,1.0,2.0,,,,1.0,1.0,5.0,2.0,4.0,8.0,1.0,5.0,9.0,1.0,3.0,4.0,3.0,15.0,32.0,3.0,24.0,2.0,6.0,1.0,3.0,55.0,42.0,2.0,2.0,1.0,17.0,8.0,17.0,4.0,1.0,6.0,85.0,44.0,1.0,2.0,,,25.0,9.0,90.0,17.0,4.0,19.0,18.0,1.0,,8.0,8.0,,8.0,,64.0,33.0,26.0,7.0,1.0,,5.0,8.0,15.0,253.0,,5.0,,37.0,28.0,,14.0,2.0,134.0,134.0,3.0,13.0,26.0,17.0,69.0,,11.0,1.0,90.0,197.0,7.0,13.0,65.0,13.0,2.0,32.0,10.0,10.0,126.0,8.0,223.0,8.0,16.0,15.0,15.0,278.0,34.0,17.0,,456.0,,16.0,16.0,20.0,12.0,12.0,1.0,20.0,6.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,2.0,9.0,,,,,,6.0,,,2.0,,,,7.0,3.0,5.0,,,,6.0,,,,,,,4.0,,5.0,,,,1.0,3.0,,,,1.0,,3.0,,1.0,,3.0,,,1.0,,,,,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10546,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3364,27,18.0,51.0,907.0,8.0,5.0,197.0,25.0,4.0,4.0,2.0,207.0,3.0,9.0,19.0,400.0,3.0,16.0,12.0,15.0,89.0,71.0,,7.0,,,,,,,,,,,,,,,,1.0,,,1.0,3.0,4.0,2.0,,3.0,,,,,71.0,77.0,,,,21.0,3.0,14.0,2.0,5.0,8.0,65.0,77.0,,13.0,6.0,,78.0,21.0,195.0,10.0,,15.0,14.0,1.0,6.0,45.0,24.0,5.0,24.0,,118.0,74.0,47.0,5.0,6.0,1.0,4.0,5.0,,482.0,8.0,1.0,1.0,67.0,64.0,,20.0,1.0,129.0,129.0,1.0,40.0,36.0,21.0,110.0,1.0,1.0,,88.0,388.0,13.0,9.0,223.0,45.0,13.0,13.0,8.0,8.0,122.0,2.0,279.0,16.0,9.0,39.0,,494.0,4.0,41.0,3.0,673.0,,11.0,11.0,16.0,,29.0,6.0,11.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,1.0,,,,2.0,,,,,,,1.0,,,,,,3.0,,,,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
1911,27,29.0,168.0,2434.0,1.0,11.0,305.0,57.0,1.0,1.0,2.0,193.0,44.0,1.0,108.0,497.0,2.0,53.0,81.0,8.0,215.0,177.0,,7.0,9.0,,,,,,2.0,2.0,4.0,2.0,,7.0,2.0,,1.0,5.0,,3.0,2.0,1.0,2.0,1.0,,4.0,5.0,1.0,1.0,1.0,64.0,106.0,,,8.0,26.0,3.0,18.0,5.0,2.0,5.0,87.0,135.0,8.0,239.0,148.0,2.0,198.0,15.0,458.0,28.0,,37.0,29.0,8.0,148.0,103.0,50.0,12.0,50.0,2.0,78.0,322.0,141.0,13.0,29.0,6.0,5.0,3.0,3.0,685.0,21.0,,,129.0,31.0,,29.0,3.0,266.0,266.0,1.0,73.0,32.0,26.0,141.0,,7.0,1.0,90.0,460.0,16.0,8.0,341.0,117.0,239.0,4.0,2.0,2.0,219.0,4.0,402.0,166.0,1.0,291.0,1.0,741.0,13.0,42.0,2.0,1184.0,2.0,12.0,12.0,10.0,3.0,34.0,6.0,2.0,4.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,2.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
4688,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4374,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,27,32.0,168.0,1868.0,9.0,13.0,225.0,8.0,9.0,9.0,1.0,383.0,2.0,55.0,8.0,599.0,12.0,25.0,9.0,11.0,193.0,130.0,,20.0,2.0,1.0,,1.0,2.0,,,1.0,1.0,,3.0,2.0,4.0,,2.0,4.0,1.0,2.0,1.0,3.0,8.0,15.0,3.0,12.0,1.0,3.0,2.0,,244.0,124.0,3.0,2.0,6.0,52.0,3.0,32.0,4.0,14.0,7.0,172.0,108.0,6.0,7.0,2.0,,38.0,21.0,131.0,23.0,3.0,29.0,25.0,4.0,2.0,26.0,20.0,1.0,20.0,,259.0,31.0,18.0,12.0,2.0,,9.0,13.0,9.0,706.0,1.0,12.0,,29.0,218.0,,29.0,1.0,304.0,304.0,9.0,49.0,66.0,52.0,74.0,,5.0,,179.0,597.0,28.0,22.0,254.0,17.0,7.0,88.0,54.0,54.0,226.0,3.0,508.0,5.0,59.0,14.0,6.0,708.0,17.0,31.0,12.0,1120.0,1.0,40.0,40.0,36.0,17.0,27.0,2.0,40.0,32.0,,,,,,,,,,,,,,,,,,,6.0,,,,,3.0,40.0,2.0,2.0,,,,15.0,,,1.0,,,,3.0,2.0,3.0,,,,9.0,1.0,,,2.0,,,2.0,,,1.0,,,,,,,,1.0,,3.0,2.0,,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10477,27,26.0,132.0,1286.0,12.0,16.0,96.0,5.0,2.0,2.0,4.0,248.0,,43.0,4.0,342.0,1.0,51.0,20.0,5.0,91.0,45.0,,14.0,19.0,,3.0,,,1.0,3.0,3.0,7.0,5.0,4.0,7.0,11.0,2.0,3.0,10.0,,6.0,5.0,3.0,8.0,28.0,1.0,18.0,1.0,6.0,,4.0,136.0,44.0,8.0,3.0,1.0,12.0,8.0,6.0,2.0,,6.0,129.0,68.0,1.0,9.0,4.0,,23.0,21.0,51.0,14.0,4.0,15.0,14.0,1.0,4.0,35.0,7.0,,7.0,,99.0,15.0,14.0,4.0,1.0,,3.0,15.0,16.0,372.0,2.0,4.0,,69.0,50.0,,12.0,1.0,167.0,167.0,7.0,6.0,31.0,12.0,112.0,,13.0,,109.0,316.0,7.0,18.0,105.0,7.0,9.0,24.0,4.0,4.0,139.0,13.0,297.0,1.0,47.0,7.0,15.0,398.0,37.0,10.0,1.0,640.0,,45.0,45.0,25.0,7.0,9.0,2.0,45.0,13.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,10.0,,,,,,1.0,4.0,1.0,6.0,1.0,1.0,,5.0,,,,3.0,,,3.0,,1.0,,,1.0,,,,,,,,3.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
4488,27,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,27,17.0,28.0,502.0,14.0,6.0,33.0,2.0,,,1.0,92.0,,12.0,,125.0,1.0,10.0,8.0,7.0,52.0,39.0,,5.0,2.0,,,,,,,1.0,1.0,2.0,,2.0,3.0,,1.0,1.0,,2.0,1.0,4.0,6.0,10.0,,11.0,1.0,2.0,1.0,1.0,46.0,22.0,1.0,,1.0,9.0,6.0,6.0,,2.0,4.0,45.0,40.0,1.0,4.0,,1.0,12.0,11.0,31.0,3.0,,9.0,9.0,,,9.0,2.0,,2.0,,31.0,8.0,6.0,7.0,1.0,,2.0,3.0,4.0,150.0,,2.0,,24.0,23.0,,11.0,,84.0,84.0,4.0,6.0,12.0,9.0,47.0,,3.0,,50.0,120.0,5.0,5.0,38.0,3.0,4.0,18.0,14.0,12.0,64.0,6.0,131.0,1.0,13.0,4.0,1.0,155.0,13.0,9.0,1.0,271.0,,16.0,16.0,15.0,5.0,6.0,2.0,11.0,8.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,9.0,,,,,,2.0,,,1.0,,,1.0,1.0,1.0,2.0,,,2.0,4.0,,1.0,,,,2.0,1.0,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3744,27,34.0,274.0,2895.0,1.0,10.0,346.0,38.0,56.0,29.0,8.0,568.0,23.0,29.0,73.0,858.0,75.0,56.0,51.0,23.0,235.0,213.0,,26.0,3.0,1.0,,,1.0,1.0,1.0,,2.0,2.0,2.0,6.0,1.0,1.0,3.0,28.0,4.0,4.0,7.0,9.0,18.0,23.0,,3.0,4.0,1.0,2.0,,161.0,172.0,1.0,1.0,10.0,61.0,11.0,46.0,14.0,27.0,10.0,166.0,160.0,10.0,86.0,47.0,1.0,297.0,30.0,520.0,33.0,2.0,41.0,33.0,8.0,47.0,131.0,68.0,8.0,68.0,,151.0,228.0,92.0,14.0,10.0,4.0,18.0,32.0,5.0,1132.0,3.0,1.0,,309.0,85.0,,97.0,3.0,571.0,571.0,6.0,93.0,73.0,61.0,349.0,1.0,18.0,1.0,292.0,828.0,36.0,50.0,399.0,66.0,86.0,28.0,192.0,117.0,495.0,35.0,974.0,134.0,30.0,216.0,2.0,1181.0,34.0,76.0,115.0,1932.0,2.0,26.0,26.0,15.0,20.0,55.0,5.0,26.0,19.0,,,,,,1.0,,,,,,,,,,,,14.0,1.0,1.0,,1.0,1.0,7.0,74.0,10.0,8.0,9.0,1.0,1.0,5.0,27.0,7.0,3.0,3.0,,4.0,11.0,2.0,,,,82.0,1.0,,16.0,8.0,1.0,3.0,75.0,10.0,,6.0,3.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,2.0,2.0,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,
13929,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,27,9.0,52.0,537.0,2.0,2.0,191.0,7.0,,,,125.0,1.0,10.0,15.0,316.0,,5.0,6.0,2.0,47.0,34.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,45.0,,,,13.0,,6.0,,,2.0,22.0,35.0,,6.0,3.0,,33.0,4.0,98.0,7.0,,10.0,8.0,2.0,3.0,18.0,11.0,1.0,11.0,,89.0,39.0,36.0,5.0,2.0,,1.0,,,336.0,5.0,1.0,,28.0,38.0,,5.0,,49.0,49.0,,19.0,26.0,13.0,118.0,,,,38.0,302.0,6.0,1.0,206.0,12.0,6.0,7.0,,,53.0,1.0,145.0,3.0,10.0,19.0,,351.0,,18.0,,427.0,,4.0,4.0,8.0,,16.0,1.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4845,27,38.0,367.0,3139.0,1.0,19.0,463.0,67.0,32.0,8.0,11.0,1190.0,2.0,147.0,63.0,1621.0,27.0,28.0,21.0,7.0,306.0,140.0,,62.0,12.0,,,6.0,2.0,,,,,17.0,4.0,5.0,3.0,1.0,4.0,20.0,9.0,8.0,4.0,22.0,62.0,71.0,9.0,77.0,,4.0,3.0,3.0,372.0,203.0,5.0,3.0,7.0,76.0,39.0,36.0,7.0,18.0,7.0,196.0,140.0,7.0,19.0,12.0,,250.0,17.0,583.0,37.0,10.0,49.0,42.0,7.0,12.0,112.0,24.0,,24.0,,429.0,154.0,105.0,12.0,7.0,,39.0,44.0,26.0,1903.0,2.0,13.0,,335.0,270.0,,164.0,5.0,707.0,707.0,21.0,53.0,129.0,76.0,593.0,,32.0,1.0,621.0,1559.0,38.0,84.0,507.0,148.0,19.0,78.0,179.0,91.0,854.0,30.0,1649.0,22.0,153.0,122.0,,1977.0,97.0,51.0,28.0,2719.0,,52.0,52.0,22.0,38.0,40.0,4.0,85.0,46.0,,,,,,,,,,,,,,,,,,19.0,8.0,2.0,,1.0,1.0,7.0,50.0,2.0,1.0,1.0,4.0,4.0,11.0,26.0,2.0,4.0,6.0,7.0,21.0,23.0,13.0,12.0,2.0,,112.0,10.0,1.0,23.0,1.0,1.0,,90.0,23.0,,7.0,5.0,2.0,2.0,,4.0,,,1.0,4.0,,7.0,2.0,,2.0,5.0,1.0,,,,,,,3.0,6.0,,,,,,,,2.0,,1.0,2.0,3.0,2.0,,,3.0,3.0,,,,,,,2.0,,,,,,,1.0,,,
4123,27,26.0,76.0,1138.0,16.0,14.0,237.0,4.0,1.0,1.0,6.0,510.0,,36.0,21.0,746.0,4.0,24.0,21.0,18.0,121.0,51.0,,21.0,,,1.0,,,,,,,,1.0,,1.0,,,7.0,,1.0,,5.0,9.0,8.0,,3.0,1.0,,1.0,,139.0,82.0,,1.0,1.0,18.0,5.0,8.0,,1.0,4.0,115.0,99.0,1.0,5.0,5.0,,82.0,36.0,158.0,10.0,1.0,22.0,18.0,4.0,5.0,50.0,22.0,,22.0,,303.0,71.0,55.0,8.0,2.0,,7.0,15.0,2.0,814.0,1.0,,,114.0,92.0,,17.0,3.0,158.0,158.0,7.0,13.0,62.0,18.0,234.0,,4.0,,217.0,726.0,7.0,22.0,254.0,8.0,5.0,48.0,3.0,3.0,253.0,20.0,583.0,4.0,37.0,28.0,,834.0,11.0,25.0,4.0,1042.0,,16.0,16.0,18.0,1.0,20.0,1.0,39.0,36.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,1.0,,,1.0,1.0,8.0,,,,,,,3.0,,1.0,,,,5.0,,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,4.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
4422,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5794,27,27.0,195.0,1642.0,7.0,14.0,198.0,61.0,41.0,26.0,5.0,500.0,1.0,35.0,67.0,657.0,15.0,3.0,,4.0,133.0,70.0,,28.0,9.0,1.0,1.0,1.0,1.0,,,,,6.0,2.0,7.0,5.0,2.0,13.0,57.0,8.0,3.0,8.0,16.0,41.0,50.0,1.0,4.0,1.0,9.0,1.0,2.0,170.0,97.0,2.0,,2.0,50.0,22.0,14.0,,74.0,6.0,117.0,81.0,2.0,2.0,1.0,,165.0,5.0,251.0,20.0,3.0,20.0,18.0,2.0,1.0,13.0,17.0,1.0,17.0,,180.0,59.0,38.0,7.0,2.0,1.0,21.0,30.0,18.0,817.0,1.0,10.0,,174.0,103.0,,137.0,1.0,493.0,493.0,13.0,33.0,51.0,50.0,243.0,1.0,21.0,,293.0,632.0,21.0,51.0,229.0,127.0,2.0,109.0,200.0,147.0,422.0,11.0,815.0,2.0,35.0,118.0,5.0,844.0,61.0,14.0,16.0,1402.0,,31.0,31.0,22.0,39.0,11.0,1.0,32.0,45.0,,,,,,,,,,,,,,,,,,13.0,5.0,2.0,,,,13.0,55.0,10.0,5.0,1.0,,,13.0,15.0,3.0,5.0,3.0,1.0,7.0,14.0,10.0,2.0,2.0,,65.0,14.0,,18.0,,9.0,,53.0,21.0,,6.0,1.0,2.0,,,,,,,,,2.0,1.0,1.0,2.0,15.0,1.0,,1.0,,,,,2.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
7865,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4941,27,26.0,216.0,2082.0,2.0,18.0,102.0,10.0,4.0,4.0,9.0,451.0,,70.0,11.0,549.0,2.0,76.0,33.0,10.0,116.0,130.0,6.0,38.0,42.0,1.0,4.0,7.0,5.0,3.0,4.0,3.0,10.0,13.0,20.0,15.0,16.0,5.0,4.0,22.0,5.0,10.0,3.0,5.0,10.0,68.0,12.0,42.0,2.0,10.0,3.0,3.0,267.0,47.0,7.0,16.0,,38.0,18.0,8.0,2.0,,5.0,226.0,98.0,,21.0,13.0,,33.0,33.0,113.0,24.0,20.0,23.0,20.0,3.0,13.0,71.0,6.0,3.0,6.0,,132.0,15.0,13.0,3.0,3.0,,10.0,31.0,37.0,692.0,1.0,4.0,,113.0,86.0,,32.0,3.0,354.0,354.0,19.0,4.0,24.0,38.0,196.0,,21.0,1.0,300.0,533.0,10.0,41.0,122.0,17.0,21.0,71.0,24.0,24.0,406.0,38.0,610.0,,82.0,14.0,25.0,708.0,76.0,13.0,2.0,1107.0,14.0,57.0,57.0,25.0,39.0,12.0,8.0,70.0,28.0,,,,,,,,,,,,,,,,,,,4.0,2.0,,2.0,,4.0,24.0,3.0,1.0,1.0,2.0,2.0,17.0,,,1.0,,,,4.0,1.0,10.0,1.0,,,14.0,,,,2.0,1.0,,1.0,,11.0,5.0,,,2.0,1.0,,1.0,1.0,,,18.0,1.0,,,5.0,2.0,,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,
10733,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10484,27,31.0,181.0,1947.0,10.0,8.0,201.0,24.0,16.0,11.0,4.0,555.0,,73.0,20.0,740.0,9.0,39.0,8.0,21.0,152.0,90.0,,28.0,13.0,,,1.0,,,,1.0,1.0,9.0,,7.0,9.0,1.0,3.0,9.0,2.0,5.0,2.0,10.0,18.0,35.0,,32.0,1.0,4.0,3.0,3.0,253.0,134.0,3.0,,4.0,59.0,19.0,35.0,1.0,11.0,7.0,194.0,215.0,4.0,4.0,2.0,,78.0,30.0,255.0,21.0,1.0,34.0,29.0,5.0,2.0,42.0,35.0,,35.0,,173.0,46.0,29.0,16.0,7.0,,20.0,17.0,11.0,864.0,,10.0,,162.0,225.0,,67.0,1.0,388.0,388.0,18.0,48.0,68.0,59.0,215.0,,13.0,2.0,356.0,711.0,33.0,38.0,227.0,55.0,4.0,115.0,106.0,72.0,459.0,17.0,775.0,3.0,78.0,34.0,1.0,896.0,43.0,73.0,11.0,1501.0,,34.0,34.0,60.0,24.0,55.0,2.0,53.0,74.0,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,2.0,48.0,2.0,2.0,,,,10.0,9.0,4.0,4.0,,,1.0,6.0,1.0,6.0,,,47.0,22.0,,13.0,,2.0,1.0,38.0,9.0,,7.0,2.0,3.0,,,4.0,,,,,,1.0,3.0,,3.0,3.0,6.0,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001,27,27.0,117.0,2065.0,4.0,14.0,635.0,39.0,2.0,2.0,4.0,434.0,14.0,4.0,75.0,1067.0,72.0,30.0,42.0,16.0,132.0,115.0,,11.0,3.0,,,,1.0,,1.0,,1.0,,,2.0,2.0,,,,2.0,2.0,2.0,4.0,11.0,12.0,1.0,14.0,,,,2.0,176.0,150.0,,,9.0,32.0,4.0,24.0,9.0,9.0,5.0,111.0,173.0,9.0,78.0,45.0,1.0,157.0,29.0,460.0,23.0,1.0,26.0,17.0,9.0,45.0,81.0,38.0,6.0,38.0,,532.0,176.0,104.0,8.0,17.0,7.0,4.0,7.0,4.0,1251.0,4.0,1.0,,45.0,226.0,1.0,41.0,,288.0,288.0,7.0,83.0,60.0,32.0,114.0,6.0,7.0,,192.0,1038.0,18.0,12.0,697.0,94.0,78.0,46.0,17.0,17.0,301.0,7.0,602.0,48.0,4.0,157.0,,1282.0,15.0,78.0,83.0,1735.0,,16.0,16.0,19.0,9.0,66.0,2.0,18.0,34.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,8.0,,,,,,4.0,,,1.0,,,,5.0,1.0,3.0,1.0,,,4.0,,,,,,,2.0,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
