id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_cmiss_left,att_cmiss_right,att_corner,att_freekick_miss,att_freekick_total,att_goal_low_left,att_hd_miss,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_high,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,final_third_entries,fouled_final_third,fouls,freekick_cross,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,total_pull_back,accurate_flick_on,att_bx_left,att_bx_right,att_fastbreak,att_goal_high_left,att_hd_target,att_ibox_goal,att_lf_goal,att_miss_high_right,att_obox_post,att_obxd_left,att_one_on_one,att_post_left,att_sv_low_left,big_chance_scored,clean_sheet,hit_woodwork,outfielder_block,overrun,post_scoring_att,shot_fastbreak,total_fastbreak,total_flick_on,accurate_cross_nocorner,accurate_through_ball,assist_blocked_shot,att_goal_low_centre,att_hd_goal,att_post_high,att_sv_high_centre,att_sv_high_left,goal_fastbreak,shield_ball_oop,six_yard_block,foul_throw_in,hand_ball,interceptions_in_box,penalty_conceded,accurate_freekick_cross,assist_pass_lost,att_assist_setplay,att_cmiss_high_left,att_freekick_goal,att_freekick_target,att_goal_high_centre,att_goal_high_right,att_ibox_post,att_lg_centre,att_miss_high_left,att_pen_goal,att_pen_post,att_pen_target,att_sv_high_right,goal_assist_deadball,goal_assist_setplay,penalty_won,second_goal_assist,times_tackled,winning_goal,accurate_pull_back,clearance_off_line,att_cmiss_high_right,assist_penalty_won,gk_smother,att_goal_low_right,att_obx_left,assist_own_goal,accurate_goal_kicks,goal_kicks,own_goals,last_man_tackle,assist_attempt_saved,assist_free_kick_won,assist_handball_won,dangerous_play,att_obx_right,red_card,second_yellow,att_obxd_right,att_post_right,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_hd_post,att_freekick_post,assist_post,att_obp_goal,att_lg_right,fifty_fifty,rescinded_red_card
15549,274,261.0,31.0,,15.0,270.0,4.0,2.0,40.0,516.0,148.0,68.0,48.0,25.0,25.0,250.0,120.0,3.0,5.0,11.0,3.0,,,,2.0,,,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,,2.0,2.0,5.0,6.0,,2.0,5.0,,,1.0,146.0,104.0,1.0,,12.0,58.0,2.0,31.0,1.0,48.0,43.0,14.0,5.0,172.0,164.0,12.0,62.0,26.0,,2.0,171.0,3.0,36.0,,366.0,22.0,,36.0,32.0,4.0,,2.0,2.0,2.0,26.0,104.0,49.0,49.0,194.0,136.0,55.0,13.0,21.0,2041.0,4.0,3.0,11.0,3.0,733.0,16.0,283.0,119.0,3.0,439.0,439.0,10.0,63.0,31.0,58.0,43.0,3.0,147.0,504.0,23.0,14.0,333.0,97.0,62.0,48.0,,91.0,91.0,250.0,507.0,39.0,3.0,121.0,2.0,749.0,8.0,3.0,3.0,74.0,,200.0,1463.0,10.0,30.0,30.0,21.0,7.0,23.0,19.0,43.0,7.0,1.0,2.0,,,1.0,,1.0,,,2.0,,,,,,,2.0,,10.0,3.0,,1.0,2.0,8.0,15.0,,,,,,2.0,,,3.0,,,2.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24839,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32728,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101,274,683.0,75.0,5.0,9.0,1120.0,1.0,24.0,106.0,1794.0,5.0,15.0,11.0,31.0,13.0,137.0,54.0,13.0,20.0,30.0,9.0,,1.0,2.0,10.0,2.0,2.0,,,,5.0,2.0,3.0,1.0,8.0,1.0,1.0,3.0,9.0,,8.0,3.0,20.0,18.0,2.0,5.0,25.0,1.0,2.0,3.0,366.0,137.0,3.0,5.0,,27.0,14.0,32.0,23.0,10.0,3.0,11.0,3.0,80.0,70.0,,13.0,6.0,,,208.0,4.0,16.0,4.0,400.0,21.0,2.0,28.0,21.0,7.0,,1.0,1.0,1.0,6.0,53.0,31.0,31.0,558.0,150.0,125.0,8.0,5.0,2017.0,,13.0,20.0,8.0,1910.0,372.0,154.0,81.0,2.0,215.0,215.0,12.0,44.0,81.0,27.0,629.0,11.0,532.0,1752.0,12.0,33.0,725.0,112.0,13.0,24.0,15.0,30.0,17.0,604.0,1258.0,14.0,24.0,138.0,2.0,1953.0,33.0,5.0,10.0,27.0,7.0,5.0,2219.0,43.0,15.0,15.0,14.0,20.0,18.0,10.0,16.0,7.0,,0.0,0.0,2.0,1.0,,,2.0,,4.0,,,1.0,,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,6.0,,,0.0,,1.0,,,,,1.0,,,4.0,1.0,2.0,,2.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49761,274,154.0,20.0,,1.0,352.0,,43.0,14.0,505.0,,206.0,218.0,32.0,25.0,226.0,93.0,51.0,5.0,23.0,34.0,,2.0,2.0,10.0,,,1.0,15.0,21.0,7.0,19.0,18.0,2.0,8.0,4.0,7.0,6.0,3.0,,0.0,2.0,5.0,41.0,5.0,12.0,26.0,2.0,9.0,6.0,191.0,65.0,2.0,6.0,1.0,29.0,10.0,27.0,,6.0,2.0,35.0,7.0,324.0,297.0,1.0,26.0,22.0,,,111.0,8.0,46.0,,219.0,24.0,7.0,41.0,39.0,2.0,6.0,1.0,1.0,1.0,22.0,230.0,8.0,8.0,166.0,45.0,20.0,16.0,3.0,2263.0,1.0,6.0,18.0,27.0,737.0,108.0,118.0,27.0,4.0,388.0,388.0,10.0,16.0,39.0,29.0,191.0,19.0,188.0,475.0,14.0,24.0,192.0,35.0,26.0,40.0,,8.0,8.0,327.0,583.0,4.0,57.0,23.0,18.0,767.0,56.0,4.0,8.0,22.0,2.0,,1172.0,124.0,60.0,60.0,38.0,9.0,24.0,11.0,15.0,1.0,,42.0,2.0,2.0,2.0,,6.0,7.0,2.0,1.0,,,,,2.0,4.0,4.0,,5.0,4.0,,2.0,2.0,155.0,1.0,1.0,,4.0,0.0,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,0.0,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14835,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3819,274,451.0,27.0,,,94.0,4.0,,32.0,545.0,,18.0,44.0,15.0,11.0,137.0,74.0,8.0,,,7.0,1.0,,,5.0,,,,5.0,6.0,1.0,5.0,2.0,,,1.0,3.0,1.0,,,,,,,,1.0,1.0,3.0,1.0,1.0,51.0,56.0,,,1.0,10.0,1.0,6.0,,,,2.0,3.0,38.0,89.0,1.0,76.0,44.0,,1.0,57.0,1.0,12.0,,244.0,14.0,,25.0,22.0,3.0,,,,,44.0,64.0,31.0,31.0,205.0,117.0,58.0,9.0,15.0,1262.0,5.0,,,2.0,631.0,64.0,27.0,2.0,2.0,124.0,124.0,,38.0,18.0,10.0,158.0,5.0,21.0,523.0,7.0,,493.0,79.0,76.0,3.0,,,,60.0,165.0,18.0,,84.0,,658.0,8.0,1.0,1.0,24.0,,,877.0,10.0,5.0,5.0,20.0,3.0,2.0,0.0,15.0,4.0,,1.0,,1.0,,,1.0,,,,,,,,,,2.0,0.0,18.0,,0.0,,,1.0,,,,,,,,,,,,,,8.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
3143,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14808,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14875,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,274,175.0,15.0,,,99.0,55.0,,118.0,274.0,,0.0,7.0,20.0,1.0,249.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,155.0,,,,,,1.0,,,,,3.0,2.0,11.0,,12.0,1.0,,,101.0,,1.0,,398.0,20.0,,35.0,31.0,4.0,,,,,1.0,3.0,,,68.0,322.0,98.0,11.0,16.0,1795.0,,,,,241.0,69.0,28.0,6.0,3.0,259.0,259.0,,7.0,,,61.0,,27.0,141.0,,,205.0,30.0,12.0,,,,,102.0,322.0,189.0,,366.0,,527.0,,1.0,,3.0,,,734.0,,2.0,2.0,2.0,6.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,3.0,,,,101.0,195.0,1.0,1.0,,,,,,,,,,7.0,97.0,,1.0,11.0,30.0,10.0,138.0,99.0,3.0,,6.0,46.0,22.0,68.0,6.0,4.0,11.0,7.0,,,,,,,
25447,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47259,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66517,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,274,417.0,50.0,,,170.0,13.0,,62.0,587.0,20.0,35.0,100.0,18.0,5.0,161.0,94.0,20.0,,2.0,8.0,1.0,3.0,3.0,13.0,,,,11.0,12.0,2.0,15.0,2.0,1.0,2.0,2.0,7.0,4.0,,,,,,0.0,1.0,,2.0,7.0,1.0,1.0,59.0,109.0,1.0,3.0,4.0,19.0,2.0,7.0,,,,7.0,4.0,77.0,138.0,4.0,94.0,51.0,1.0,3.0,96.0,,24.0,,387.0,17.0,1.0,34.0,29.0,5.0,,,,,51.0,130.0,20.0,20.0,135.0,173.0,89.0,11.0,16.0,1544.0,4.0,2.0,0.0,3.0,785.0,109.0,45.0,8.0,2.0,243.0,243.0,,75.0,34.0,19.0,218.0,15.0,54.0,579.0,8.0,2.0,518.0,121.0,94.0,13.0,,,,110.0,281.0,53.0,,159.0,1.0,799.0,20.0,,1.0,21.0,1.0,22.0,1090.0,27.0,13.0,13.0,9.0,3.0,9.0,3.0,9.0,3.0,,0.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,1.0,2.0,,19.0,1.0,,,,0.0,,,,,,,,,,4.0,2.0,,,8.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11579,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5064,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8586,274,172.0,15.0,3.0,7.0,247.0,4.0,5.0,18.0,412.0,5.0,17.0,26.0,24.0,14.0,170.0,126.0,13.0,9.0,10.0,9.0,,1.0,,2.0,,1.0,,2.0,2.0,5.0,5.0,2.0,1.0,5.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,9.0,17.0,2.0,3.0,15.0,2.0,3.0,,134.0,107.0,2.0,2.0,5.0,37.0,8.0,20.0,6.0,18.0,6.0,29.0,6.0,108.0,81.0,5.0,15.0,7.0,,,64.0,7.0,17.0,,161.0,22.0,2.0,30.0,26.0,4.0,1.0,2.0,,2.0,7.0,45.0,20.0,20.0,152.0,48.0,24.0,8.0,7.0,1934.0,,3.0,11.0,6.0,521.0,42.0,134.0,34.0,3.0,260.0,260.0,15.0,46.0,46.0,37.0,98.0,8.0,111.0,388.0,13.0,14.0,201.0,45.0,15.0,47.0,6.0,30.0,24.0,176.0,374.0,28.0,5.0,56.0,4.0,545.0,22.0,6.0,2.0,18.0,1.0,6.0,870.0,39.0,39.0,39.0,16.0,10.0,22.0,6.0,10.0,8.0,,2.0,1.0,1.0,,,,1.0,,2.0,,,,,,,8.0,,8.0,3.0,,,,8.0,4.0,,,,,,,1.0,,,,,,2.0,,,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,274,12.0,6.0,,,31.0,16.0,,35.0,43.0,,1.0,0.0,3.0,,41.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,1.0,1.0,0.0,,5.0,1.0,,1.0,27.0,,,,92.0,3.0,,8.0,6.0,2.0,,,,,1.0,,1.0,1.0,3.0,78.0,31.0,2.0,3.0,270.0,,,,,41.0,15.0,7.0,,,55.0,55.0,,1.0,,,2.0,,11.0,16.0,,,19.0,13.0,5.0,,,,,27.0,78.0,40.0,,88.0,,97.0,,,,,,,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,39.0,,,,,,,,,,,,1.0,7.0,,,4.0,8.0,,15.0,7.0,,,2.0,10.0,5.0,16.0,1.0,1.0,,1.0,,,,,,,
10432,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33066,274,66.0,,,1.0,175.0,2.0,4.0,2.0,240.0,6.0,29.0,6.0,26.0,7.0,171.0,86.0,19.0,10.0,17.0,9.0,,1.0,0.0,2.0,,,0.0,,,8.0,4.0,6.0,1.0,4.0,,4.0,3.0,4.0,0.0,5.0,1.0,10.0,26.0,1.0,6.0,25.0,1.0,2.0,0.0,95.0,75.0,,2.0,1.0,24.0,12.0,22.0,1.0,25.0,1.0,36.0,6.0,132.0,93.0,1.0,9.0,2.0,,,13.0,4.0,14.0,,68.0,14.0,1.0,32.0,28.0,4.0,1.0,2.0,2.0,2.0,2.0,17.0,19.0,19.0,31.0,14.0,6.0,19.0,2.0,1381.0,1.0,3.0,16.0,8.0,309.0,94.0,17.0,26.0,2.0,216.0,216.0,9.0,33.0,33.0,24.0,117.0,9.0,111.0,238.0,11.0,19.0,86.0,4.0,9.0,76.0,,26.0,26.0,150.0,251.0,12.0,4.0,13.0,8.0,311.0,29.0,8.0,12.0,27.0,,8.0,659.0,78.0,39.0,39.0,18.0,1.0,42.0,13.0,19.0,,6.0,1.0,7.0,3.0,0.0,,,1.0,,2.0,,,,,4.0,,1.0,1.0,1.0,9.0,,0.0,0.0,9.0,1.0,,,,,,1.0,,,2.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4582,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10501,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10475,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5698,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14619,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6194,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51559,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14459,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14283,274,1.0,,,,3.0,,,,4.0,,1.0,3.0,2.0,,1.0,,2.0,1.0,,,,1.0,,1.0,,,,1.0,2.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,0.0,,2.0,5.0,,,,,,1.0,1.0,,,2.0,,,1.0,1.0,,,,,,,2.0,,,,,,2.0,,9.0,,,,1.0,5.0,1.0,3.0,,,3.0,3.0,2.0,,,,2.0,2.0,1.0,4.0,,,1.0,,,1.0,,,,2.0,4.0,,,,,5.0,3.0,,2.0,,,,13.0,2.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
